,Unnamed: 0,concentration,stickiness_wi,stickiness_bt,sparsity,pvar,lrate,lratep,decay_rate,blocked,interleaved,early,middle,late
8,8,294.0,680,500.0,0.95,0.0,1.0,1.0,1.0,0.9528411482034465,0.51478382644688,0.7578111317711236,0.5132798136046957,0.5030878633493787
9,9,294.0,690,500.0,0.95,0.0,1.0,1.0,1.0,0.9739098345547176,0.5017170554288513,0.7435905062965216,0.5732016342433999,0.5070611085659233
10,10,294.0,700,500.0,0.95,0.0,1.0,1.0,1.0,0.9497593077612536,0.5022890420273615,0.7938234323709635,0.5667231348882894,0.5049466065465588
0,0,292.0,600,575.0,0.95,0.0,1.0,1.0,1.0,0.8840063371519626,0.4883918977163142,0.7547276043952479,0.6134735293031112,0.512200381563267
1,1,292.0,610,575.0,0.95,0.0,1.0,1.0,1.0,0.9677750090729096,0.5131623989215421,0.7217221650728709,0.5635141840802042,0.50007557432363
2,2,292.0,620,575.0,0.95,0.0,1.0,1.0,1.0,0.9178771681445356,0.514092974936805,0.688580843082492,0.5394232575354655,0.4918982685264167
3,3,292.0,630,575.0,0.95,0.0,1.0,1.0,1.0,0.886992003458096,0.5005934559929278,0.705672306678048,0.5489785374730515,0.4968865322284596
4,4,292.0,640,575.0,0.95,0.0,1.0,1.0,1.0,0.9713317826220972,0.491237661369248,0.7948458101373814,0.5994728227356854,0.518806878255522
5,5,292.0,650,575.0,0.95,0.0,1.0,1.0,1.0,0.983174057611712,0.4973363484677922,0.8010509132594776,0.5772790443874655,0.5227417060787436
6,6,292.0,660,575.0,0.95,0.0,1.0,1.0,1.0,0.9775254441226672,0.4982252619913695,0.7258566392733485,0.5625156075157751,0.4894294109414332
7,7,292.0,670,575.0,0.95,0.0,1.0,1.0,1.0,0.968027198045694,0.498169560786153,0.7790111607187438,0.5255930396149251,0.5000640225582668
8,8,292.0,680,575.0,0.95,0.0,1.0,1.0,1.0,0.9570978440123784,0.5056334366465837,0.7701106969141307,0.5342359292637033,0.5014961441966572
9,9,292.0,690,575.0,0.95,0.0,1.0,1.0,1.0,0.94919718674659,0.504366881287312,0.7939421861804327,0.5496256972480831,0.5083642430749651
10,10,292.0,700,575.0,0.95,0.0,1.0,1.0,1.0,0.957841650021584,0.4873900932974567,0.8027255236910854,0.5303391644415864,0.4919327836480523
0,0,296.0,600,507.5,1.15,0.0,1.0,1.0,1.0,0.905325719196108,0.4944945027181697,0.7990705649395743,0.5821632966549739,0.5090516470150867
1,1,296.0,610,507.5,1.15,0.0,1.0,1.0,1.0,0.8752792527023978,0.497160688053993,0.7561884838073342,0.5819013674452705,0.5015858656897147
2,2,296.0,620,507.5,1.15,0.0,1.0,1.0,1.0,0.9156717135580766,0.4926750029961543,0.7524608127344156,0.6254744867665516,0.5049087397258923
3,3,296.0,630,507.5,1.15,0.0,1.0,1.0,1.0,0.9682330074996984,0.5104075705073097,0.7464097930110445,0.5795854757971179,0.4934688016620274
4,4,296.0,640,507.5,1.15,0.0,1.0,1.0,1.0,0.94943563471029,0.5101741361888713,0.8043732556711314,0.5799905897619467,0.5162370035132501
5,5,296.0,650,507.5,1.15,0.0,1.0,1.0,1.0,0.9441521818720988,0.5128589597504677,0.768774012843109,0.5834083471751982,0.5127971557098622
6,6,296.0,660,507.5,1.15,0.0,1.0,1.0,1.0,0.913198906772254,0.5078893389404308,0.7404788929926452,0.5366122198343638,0.5019239301337735
7,7,296.0,670,507.5,1.15,0.0,1.0,1.0,1.0,1.0,0.4982244435675354,0.9335062290255196,0.5270847907588504,0.487352818511641
8,8,296.0,680,507.5,1.15,0.0,1.0,1.0,1.0,0.9726571220305698,0.504200605791835,0.8684825331253027,0.554483580821864,0.5108323170463593
9,9,296.0,690,507.5,1.15,0.0,1.0,1.0,1.0,0.9935287344772312,0.5008220097679394,0.8983752386928243,0.545505311917012,0.5025578348310014
10,10,296.0,700,507.5,1.15,0.0,1.0,1.0,1.0,0.9641247922268849,0.4890523372185335,0.9072128732735012,0.5353993255906032,0.4932376584671883
0,0,298.0,600,462.5,1.15,0.0,1.0,1.0,1.0,0.9404759309013848,0.4867349332639684,0.7267116056710886,0.6106093327300778,0.5047208198725464
1,1,298.0,610,462.5,1.15,0.0,1.0,1.0,1.0,0.9269803686221116,0.4963000878902651,0.772254154107351,0.582655102230565,0.4895017722281493
2,2,298.0,620,462.5,1.15,0.0,1.0,1.0,1.0,0.9531377030122716,0.5083844502936519,0.7759763567832421,0.610192460707657,0.5047401793856243
3,3,298.0,630,462.5,1.15,0.0,1.0,1.0,1.0,0.9464563546971833,0.5123043656013657,0.8128352205389842,0.5786520282561847,0.4980024946259559
4,4,298.0,640,462.5,1.15,0.0,1.0,1.0,1.0,0.970411274170797,0.5159287454510931,0.8234088430612225,0.6278891612697788,0.4990482158778976
5,5,298.0,650,462.5,1.15,0.0,1.0,1.0,1.0,0.9475091648845976,0.5042457211030161,0.7226310985459113,0.5767683723127389,0.5070921359099957
6,6,298.0,660,462.5,1.15,0.0,1.0,1.0,1.0,0.9571788355503628,0.4989550749131964,0.7410127014026873,0.5340797565347746,0.4985370228336146
7,7,298.0,670,462.5,1.15,0.0,1.0,1.0,1.0,0.9752762748390024,0.4960367593094227,0.7690341696684462,0.5497457764792106,0.5148837372652709
8,8,298.0,680,462.5,1.15,0.0,1.0,1.0,1.0,0.9815205938833164,0.4892559411029523,0.8171928259486639,0.520640961304591,0.4911777336868165
9,9,298.0,690,462.5,1.15,0.0,1.0,1.0,1.0,0.952258169853543,0.4906014895484867,0.8288960252327288,0.5000266638086515,0.50946079860751
10,10,298.0,700,462.5,1.15,0.0,1.0,1.0,1.0,0.9880137611949128,0.4981309987688088,0.8930581052501324,0.523909765471984,0.4977900564787542
0,0,302.0,600,525.0,1.15,0.0,1.0,1.0,1.0,0.949290476261608,0.4906282503406983,0.7411270725604642,0.5491366687408121,0.5007080529057848
1,1,302.0,610,525.0,1.15,0.0,1.0,1.0,1.0,0.9330458414939096,0.4872654185012276,0.7486504830668008,0.5432567462038252,0.4978330170339576
2,2,302.0,620,525.0,1.15,0.0,1.0,1.0,1.0,0.9726619973260257,0.4905543272943353,0.7547822273586069,0.6084783020361906,0.4878362532375636
3,3,302.0,630,525.0,1.15,0.0,1.0,1.0,1.0,0.9441027920852598,0.5243440451949926,0.7673827814755809,0.5746040420088978,0.5240630648451823
4,4,302.0,640,525.0,1.15,0.0,1.0,1.0,1.0,0.9215665955487652,0.4949392916407014,0.7945554226083131,0.5776874298853727,0.5184608510951427
5,5,302.0,650,525.0,1.15,0.0,1.0,1.0,1.0,0.9471687811323466,0.4991555233934596,0.6990215535504832,0.6020223326475727,0.4969461724728733
6,6,302.0,660,525.0,1.15,0.0,1.0,1.0,1.0,0.962527674165979,0.5016104111289088,0.8268742144741708,0.5476989048965075,0.4894428740785086
7,7,302.0,670,525.0,1.15,0.0,1.0,1.0,1.0,0.9326386378116046,0.4970719400865741,0.7940874166681269,0.5202724444564912,0.5106094673686112
8,8,302.0,680,525.0,1.15,0.0,1.0,1.0,1.0,0.961532949571739,0.4963193010660829,0.7639427840574935,0.5745042226563807,0.4979678038598235
9,9,302.0,690,525.0,1.15,0.0,1.0,1.0,1.0,0.977523968649496,0.4949175389575553,0.8426170755060074,0.5090109430498707,0.4979705956899433
10,10,302.0,700,525.0,1.15,0.0,1.0,1.0,1.0,0.966057225114162,0.4850598853767812,0.8512505571597085,0.5236788239385168,0.4972345488284982
0,0,300.0,600,590.0,0.85,0.0,1.0,1.0,1.0,0.7878111257150271,0.4937511475914766,0.5745815408609595,0.5742905813646639,0.5129843132158595
1,1,300.0,610,590.0,0.85,0.0,1.0,1.0,1.0,0.8173584440931745,0.5028846369790634,0.5734159544913421,0.557254411072363,0.5246290180121992
2,2,300.0,620,590.0,0.85,0.0,1.0,1.0,1.0,0.8239844167472035,0.5164250820955878,0.6002599581213295,0.610809278257608,0.4984728470645457
3,3,300.0,630,590.0,0.85,0.0,1.0,1.0,1.0,0.7481864238297741,0.4913962257926236,0.5719916165920115,0.5786599547197169,0.5206653148272926
4,4,300.0,640,590.0,0.85,0.0,1.0,1.0,1.0,0.7979048764319779,0.5015670365163123,0.6058777439583098,0.5170386324333789,0.4988610091113051
5,5,300.0,650,590.0,0.85,0.0,1.0,1.0,1.0,0.9002422465146847,0.4996868603024659,0.7403510358475867,0.5577084269358634,0.4990229825483511
6,6,300.0,660,590.0,0.85,0.0,1.0,1.0,1.0,0.9127616386878528,0.4993467304687028,0.7682736473497365,0.5341060009762767,0.5035474140836291
7,7,300.0,670,590.0,0.85,0.0,1.0,1.0,1.0,0.9104149989414828,0.4991600632536581,0.6881253607859653,0.5745916403047759,0.5262661021367154
8,8,300.0,680,590.0,0.85,0.0,1.0,1.0,1.0,0.9323345118088742,0.4987868240652762,0.7629067017636946,0.5648686419040281,0.5111591866642573
9,9,300.0,690,590.0,0.85,0.0,1.0,1.0,1.0,0.9252628189009094,0.5062377587616028,0.7327270148149669,0.5305464142985238,0.5109368400514724
10,10,300.0,700,590.0,0.85,0.0,1.0,1.0,1.0,0.9401619415634568,0.4994584858505885,0.8210051236882038,0.5736015417992273,0.4994704223470452
0,0,304.0,600,545.0,0.95,0.0,1.0,1.0,1.0,0.779958651978766,0.4965365154586834,0.6149770277328049,0.6050133800587092,0.5251965037651589
1,1,304.0,610,545.0,0.95,0.0,1.0,1.0,1.0,0.7528823901943055,0.5048585522448722,0.6287092403771019,0.5753906937567508,0.5066713035697141
2,2,304.0,620,545.0,0.95,0.0,1.0,1.0,1.0,0.9305188637495222,0.5027151293104952,0.7178764084397412,0.5654736164174226,0.4893664065410396
3,3,304.0,630,545.0,0.95,0.0,1.0,1.0,1.0,0.9133435060249828,0.5014833878021479,0.7190073507103578,0.5535066680933532,0.4974027145923511
4,4,304.0,640,545.0,0.95,0.0,1.0,1.0,1.0,0.9227937344895848,0.5021136474306439,0.6962217077451486,0.5455677262930339,0.5143055826808871
5,5,304.0,650,545.0,0.95,0.0,1.0,1.0,1.0,0.9705170052548108,0.485750952222974,0.8732074716812004,0.5481935885808061,0.5015719503237266
6,6,304.0,660,545.0,0.95,0.0,1.0,1.0,1.0,0.9772553044703178,0.5031364079607663,0.7632866835504333,0.5394367165071051,0.4825885487539058
7,7,304.0,670,545.0,0.95,0.0,1.0,1.0,1.0,0.961503902397579,0.506384036278547,0.7827675753221272,0.5585234622227524,0.4913209772286389
8,8,304.0,680,545.0,0.95,0.0,1.0,1.0,1.0,0.9418936379267672,0.5057968760533942,0.8003534255053006,0.5697587411283362,0.4931052546047834
9,9,304.0,690,545.0,0.95,0.0,1.0,1.0,1.0,0.9181916276621882,0.4987499577163999,0.7943564716349609,0.5427533374642821,0.5036345311231173
10,10,304.0,700,545.0,0.95,0.0,1.0,1.0,1.0,0.934269632963096,0.4993382002253809,0.7095770759213635,0.554854438213433,0.511368560740419
0,0,306.0,600,577.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9234684362322853,0.4955728624290628,0.7169063858128605,0.5681943168463266,0.5031738982049037
1,1,306.0,610,577.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9211231265921171,0.5088256990648159,0.8005406968143889,0.5624990319674764,0.4871222304474703
2,2,306.0,620,577.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9715552151834664,0.4951674288940488,0.7892217444084773,0.5533560774326738,0.5097796817214836
3,3,306.0,630,577.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.8858852892384256,0.47333316538123,0.8002054784480503,0.609971571721854,0.5062521243855369
4,4,306.0,640,577.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9324178627022366,0.4910225230863256,0.7690832658822853,0.5615159907378116,0.509108451715265
5,5,306.0,650,577.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.911737181187231,0.4954568317083078,0.7629983561894086,0.575487905374401,0.5075098695623881
6,6,306.0,660,577.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9750578456002958,0.5033226826531422,0.7233568762164597,0.5369862272793859,0.5073644126844583
7,7,306.0,670,577.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9330507992853214,0.4928252861604374,0.7795611795156405,0.5417345529460015,0.5025976582026506
8,8,306.0,680,577.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9624290972057428,0.5078573414613291,0.7766606384432838,0.5544182684630508,0.4945157788876576
9,9,306.0,690,577.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9356767397515362,0.480459899422485,0.8521243152855181,0.574572056220991,0.4889254678623458
10,10,306.0,700,577.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9336693003504412,0.4977608063569013,0.7730376854190018,0.5362551468195171,0.494950617527957
0,0,304.0,600,502.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9127404890077312,0.4911055447778986,0.7298891911225889,0.5945963170107349,0.4799745028906917
1,1,304.0,610,502.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9255877646033162,0.4895884114893044,0.8176114253646108,0.5672402698130874,0.5066278486445019
2,2,304.0,620,502.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9307276837895346,0.5030126897178355,0.7951664901117917,0.5538708944033397,0.4835621709948708
3,3,304.0,630,502.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9472946250475596,0.4997504270278833,0.7052708253105695,0.6042850941514286,0.5096942409491587
4,4,304.0,640,502.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9304537003070272,0.5055103350374688,0.6892560493516109,0.5720808561231554,0.5162696783367292
5,5,304.0,650,502.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9425899780963564,0.4954617767671512,0.7813925654336188,0.55046755453748,0.5024980263809014
6,6,304.0,660,502.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9414876628120044,0.4983699137142608,0.7363461120566623,0.573534483072285,0.4896908992092474
7,7,304.0,670,502.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9595832169262184,0.4937859784659696,0.7545114637510479,0.5580728940466105,0.4872015974387041
8,8,304.0,680,502.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9493319313574148,0.4936214973419158,0.7560726118519445,0.5563324951176307,0.501095059025822
9,9,304.0,690,502.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.931229605172336,0.4947369429138525,0.7511410686635978,0.6004715069575294,0.512054896160867
10,10,304.0,700,502.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9670954399463212,0.5021819649551286,0.7188994990619488,0.5764980510393836,0.5118285129906763
0,0,292.0,600,542.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.8686200359816315,0.501567691801579,0.7338557170172874,0.582434654121123,0.521323666466386
1,1,292.0,610,542.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9286922597214404,0.4919002444572055,0.7069134964063999,0.5519735483843162,0.5156248880691426
2,2,292.0,620,542.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9194541795566668,0.4993938694134236,0.7663980658073394,0.5679303814198674,0.5069349166242387
3,3,292.0,630,542.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9680836957807604,0.5032512748717703,0.8021679415063689,0.572537533107024,0.513228468699088
4,4,292.0,640,542.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9276686669812116,0.494796555943236,0.7498919716818686,0.5858688227306472,0.49596009136957
5,5,292.0,650,542.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9433865013882649,0.4851322882234587,0.7679916171285862,0.5643098427726364,0.4926770088885382
6,6,292.0,660,542.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9693221687607302,0.5098734837017227,0.7510114829805156,0.5338124945814016,0.4943185708104923
7,7,292.0,670,542.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9811645110687628,0.5086864527170764,0.7566158255804017,0.5808018079559686,0.4987114833681505
8,8,292.0,680,542.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9759602078898576,0.493704047319591,0.7829176318705188,0.5737855439200693,0.5101929830650948
9,9,292.0,690,542.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9785414167683546,0.5038612648237641,0.7958641572191676,0.5278491188925715,0.4988367501399358
10,10,292.0,700,542.5,1.0499999999999998,0.0,1.0,1.0,1.0,0.9715810079353568,0.5179128526197901,0.8592669973687826,0.5130865671904281,0.5059308567499279
0,0,294.0,600,450.0,0.85,0.0,1.0,1.0,1.0,0.8764838056413726,0.5,0.71,0.5,0.5
1,1,294.0,610,450.0,0.85,0.0,1.0,1.0,1.0,0.895522052569083,0.5,0.7,0.5,0.5
2,2,294.0,620,450.0,0.85,0.0,1.0,1.0,1.0,0.8551155253726342,0.5,0.67,0.5,0.5
3,3,294.0,630,450.0,0.85,0.0,1.0,1.0,1.0,0.9095182276351338,0.5,0.75,0.5,0.5
4,4,294.0,640,450.0,0.85,0.0,1.0,1.0,1.0,0.9162242574705584,0.5,0.82,0.5,0.5
5,5,294.0,650,450.0,0.85,0.0,1.0,1.0,1.0,0.9087001316832004,0.5,0.76,0.5,0.5
6,6,294.0,660,450.0,0.85,0.0,1.0,1.0,1.0,0.9244804696631216,0.5,0.73,0.5,0.5
7,7,294.0,670,450.0,0.85,0.0,1.0,1.0,1.0,0.9586202446018438,0.5,0.82,0.5,0.5
8,8,294.0,680,450.0,0.85,0.0,1.0,1.0,1.0,0.9162586388262448,0.5,0.73,0.5,0.5
9,9,294.0,690,450.0,0.85,0.0,1.0,1.0,1.0,0.9609798012317554,0.5,0.8100000000000002,0.5,0.5
10,10,294.0,700,450.0,0.85,0.0,1.0,1.0,1.0,0.9181752436586612,0.5,0.79,0.5,0.5
0,0,296.0,600,587.5,0.95,0.0,1.0,1.0,1.0,0.9241095205242956,0.4942741384375351,0.7644102673436739,0.6042771265880298,0.5180837481597471
1,1,296.0,610,587.5,0.95,0.0,1.0,1.0,1.0,0.9090613530541408,0.4958500789216147,0.7129029200370701,0.5852966016465657,0.5092966178570523
2,2,296.0,620,587.5,0.95,0.0,1.0,1.0,1.0,0.9533396846343692,0.5150755462808414,0.6841097420203403,0.6049887944113089,0.4929051630005922
3,3,296.0,630,587.5,0.95,0.0,1.0,1.0,1.0,0.9129088723569214,0.4913342859121364,0.7604477061959104,0.6003053124270576,0.5272523682643827
4,4,296.0,640,587.5,0.95,0.0,1.0,1.0,1.0,0.938776700834558,0.4957210053608058,0.7228018130543841,0.5744692094887769,0.5082933666202004
5,5,296.0,650,587.5,0.95,0.0,1.0,1.0,1.0,0.911640414317685,0.5015890692733505,0.7577610295186771,0.5497112026510569,0.5293794834147707
6,6,296.0,660,587.5,0.95,0.0,1.0,1.0,1.0,0.9321879287182052,0.5000812347626308,0.7413252024970056,0.5484950153393315,0.5096885011403471
7,7,296.0,670,587.5,0.95,0.0,1.0,1.0,1.0,0.9506687349043712,0.4971627882274075,0.7248742088991766,0.5342928397797432,0.5076182590049689
8,8,296.0,680,587.5,0.95,0.0,1.0,1.0,1.0,0.9291343716079746,0.5022073141921661,0.7995633050853911,0.5312560189131466,0.5144398257657705
9,9,296.0,690,587.5,0.95,0.0,1.0,1.0,1.0,0.9485308062661508,0.5153241025821116,0.7895886499833148,0.5388012245104152,0.4982480610853695
10,10,296.0,700,587.5,0.95,0.0,1.0,1.0,1.0,0.9361077843853016,0.5048808382510076,0.7473995941860914,0.5688421196334487,0.4994113049527177
0,0,290.0,600,480.0,0.95,0.0,1.0,1.0,1.0,0.912276495370422,0.4978817835754489,0.7235450376382275,0.6083952786758762,0.5025391996675129
1,1,290.0,610,480.0,0.95,0.0,1.0,1.0,1.0,0.9030135725612188,0.5043603346025474,0.7812488725851698,0.5796615591203892,0.5230271876490219
2,2,290.0,620,480.0,0.95,0.0,1.0,1.0,1.0,0.940262782219536,0.4982119212520727,0.6969252141965819,0.6009403432393189,0.5113239124516146
3,3,290.0,630,480.0,0.95,0.0,1.0,1.0,1.0,0.8818626858364281,0.5155005750309363,0.8004047807312358,0.5795707921998646,0.4923570217151042
4,4,290.0,640,480.0,0.95,0.0,1.0,1.0,1.0,0.9466389125591044,0.5034618757109299,0.7754832359570836,0.5283656683808939,0.501832685058151
5,5,290.0,650,480.0,0.95,0.0,1.0,1.0,1.0,0.9636202871769404,0.511807942031343,0.7290286933627634,0.5675293273439901,0.4876725663401336
6,6,290.0,660,480.0,0.95,0.0,1.0,1.0,1.0,0.959592371785515,0.5005080080597698,0.7719085725203467,0.5807731250481276,0.4924402137969929
7,7,290.0,670,480.0,0.95,0.0,1.0,1.0,1.0,0.9207403491976792,0.5039841909498352,0.7583564586876841,0.541873193452682,0.5239092067641744
8,8,290.0,680,480.0,0.95,0.0,1.0,1.0,1.0,0.9881291847339334,0.4992417260576193,0.7402743069517858,0.5532791523400807,0.490560193058891
9,9,290.0,690,480.0,0.95,0.0,1.0,1.0,1.0,0.9307664508967122,0.4996189580756129,0.8153905194119802,0.557651529031383,0.4895865019484937
10,10,290.0,700,480.0,0.95,0.0,1.0,1.0,1.0,0.9651620562674316,0.4991731281268409,0.7695141209755817,0.5510675465638141,0.4962127668126177
0,0,306.0,600,490.0,0.85,0.0,1.0,1.0,1.0,0.7846692293720581,0.5089801954141869,0.6559014859922252,0.6346554791218681,0.5485675864077046
1,1,306.0,610,490.0,0.85,0.0,1.0,1.0,1.0,0.7770237346241547,0.5029021032069024,0.5699939906568556,0.6139740759890752,0.5346743233737001
2,2,306.0,620,490.0,0.85,0.0,1.0,1.0,1.0,0.8747796779324899,0.5048030348805231,0.5903654591619397,0.5949751199048545,0.5371479889405066
3,3,306.0,630,490.0,0.85,0.0,1.0,1.0,1.0,0.8157022419725724,0.512183140205736,0.6210487885768161,0.6438945766291719,0.5275524591519296
4,4,306.0,640,490.0,0.85,0.0,1.0,1.0,1.0,0.8258726616797247,0.4954979466952025,0.6339949761075613,0.6317043394948698,0.5362848524710818
5,5,306.0,650,490.0,0.85,0.0,1.0,1.0,1.0,0.8138334232817239,0.4954510003274157,0.5722345867584765,0.6047673442744587,0.5133642866988369
6,6,306.0,660,490.0,0.85,0.0,1.0,1.0,1.0,0.8893604656302468,0.4977895872077288,0.7325336056833923,0.5705730294893467,0.506573395978057
7,7,306.0,670,490.0,0.85,0.0,1.0,1.0,1.0,0.9173271979937594,0.4958979402610432,0.7290820198882717,0.5426660513406013,0.5061054637899902
8,8,306.0,680,490.0,0.85,0.0,1.0,1.0,1.0,0.940298087531774,0.4998102427005138,0.7486624937959221,0.6003116912126961,0.5228848516762732
9,9,306.0,690,490.0,0.85,0.0,1.0,1.0,1.0,0.9620291685035576,0.5146830379896296,0.7481272451829144,0.604079535560342,0.4969356213841737
10,10,306.0,700,490.0,0.85,0.0,1.0,1.0,1.0,0.9357585972048784,0.5001089387483802,0.7826528348866656,0.5884169092660085,0.5027280450132847
0,0,304.0,600,490.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9328745616375124,0.5092557394079439,0.6834751082313835,0.6268976635376182,0.5060544362393603
1,1,304.0,610,490.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9322981099390792,0.4857040719036343,0.778456627641207,0.5992611709925496,0.5048043033468013
2,2,304.0,620,490.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9261735669293591,0.4957747607963695,0.7586655802864993,0.5672495693654868,0.4948948432885641
3,3,304.0,630,490.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9525058252406996,0.5069874187045514,0.727594516416165,0.5961692088511319,0.5021638841389958
4,4,304.0,640,490.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9497100175293642,0.5129055431588533,0.7596432580603164,0.6105554455978635,0.5102022388477433
5,5,304.0,650,490.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9751165556000092,0.4993279862513834,0.7530138487373591,0.5530979272821938,0.51337323869222
6,6,304.0,660,490.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.960211224556329,0.4977064839385835,0.6554637673353261,0.6018831041745909,0.4898740884136388
7,7,304.0,670,490.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9533470149676744,0.5009448534193178,0.7559456436004173,0.6054858155116889,0.5074796783265612
8,8,304.0,680,490.0,1.0499999999999998,0.0,1.0,1.0,1.0,0.9262110866236632,0.4973521475895399,0.7600896371726418,0.5380518757574706,0.4928943059989842
