,alpha,betawi,betabt,lmda,cond,trial,acc
43,10.000,10.000,10.000,0.135,late,43,0.5
44,10.000,10.000,10.000,0.135,late,44,0.5
45,10.000,10.000,10.000,0.135,late,45,0.5
46,10.000,10.000,10.000,0.135,late,46,0.5
47,10.000,10.000,10.000,0.135,late,47,0.5
48,10.000,10.000,10.000,0.135,late,48,0.5
49,10.000,10.000,10.000,0.135,late,49,0.5
50,10.000,10.000,10.000,0.135,late,50,0.5
51,10.000,10.000,10.000,0.135,late,51,0.5
52,10.000,10.000,10.000,0.135,late,52,0.5
53,10.000,10.000,10.000,0.135,late,53,0.5
54,10.000,10.000,10.000,0.135,late,54,0.5
55,10.000,10.000,10.000,0.135,late,55,0.5
56,10.000,10.000,10.000,0.135,late,56,0.5
57,10.000,10.000,10.000,0.135,late,57,0.5
58,10.000,10.000,10.000,0.135,late,58,0.5
59,10.000,10.000,10.000,0.135,late,59,0.5
60,10.000,10.000,10.000,0.135,late,60,0.5
61,10.000,10.000,10.000,0.135,late,61,0.5
62,10.000,10.000,10.000,0.135,late,62,0.5
63,10.000,10.000,10.000,0.135,late,63,0.5
64,10.000,10.000,10.000,0.135,late,64,0.5
65,10.000,10.000,10.000,0.135,late,65,0.5
66,10.000,10.000,10.000,0.135,late,66,0.5
67,10.000,10.000,10.000,0.135,late,67,0.5
68,10.000,10.000,10.000,0.135,late,68,0.5
69,10.000,10.000,10.000,0.135,late,69,0.5
70,10.000,10.000,10.000,0.135,late,70,0.5
71,10.000,10.000,10.000,0.135,late,71,0.5
72,10.000,10.000,10.000,0.135,late,72,0.5
73,10.000,10.000,10.000,0.135,late,73,0.5
74,10.000,10.000,10.000,0.135,late,74,0.5
75,10.000,10.000,10.000,0.135,late,75,0.5
76,10.000,10.000,10.000,0.135,late,76,0.5
77,10.000,10.000,10.000,0.135,late,77,0.5
78,10.000,10.000,10.000,0.135,late,78,0.5
79,10.000,10.000,10.000,0.135,late,79,0.5
80,10.000,10.000,10.000,0.135,late,80,0.5
81,10.000,10.000,10.000,0.135,late,81,0.6986717348397914
82,10.000,10.000,10.000,0.135,late,82,0.7357215789711272
83,10.000,10.000,10.000,0.135,late,83,0.6892039559209422
84,10.000,10.000,10.000,0.135,late,84,0.6886614186183476
85,10.000,10.000,10.000,0.135,late,85,0.71662127778379
86,10.000,10.000,10.000,0.135,late,86,0.770028545453479
87,10.000,10.000,10.000,0.135,late,87,0.7698931790932246
88,10.000,10.000,10.000,0.135,late,88,0.8166965423716429
89,10.000,10.000,10.000,0.135,late,89,0.8168804351456846
90,10.000,10.000,10.000,0.135,late,90,0.8360075035844489
91,10.000,10.000,10.000,0.135,late,91,0.8198589870729824
92,10.000,10.000,10.000,0.135,late,92,0.8206685303284101
93,10.000,10.000,10.000,0.135,late,93,0.8205831014226487
94,10.000,10.000,10.000,0.135,late,94,0.8121964891603723
95,10.000,10.000,10.000,0.135,late,95,0.838856254554457
96,10.000,10.000,10.000,0.135,late,96,0.8039388386160208
97,10.000,10.000,10.000,0.135,late,97,0.8040890777193987
98,10.000,10.000,10.000,0.135,late,98,0.8490058021753099
99,10.000,10.000,10.000,0.135,late,99,0.8045633867312623
100,10.000,10.000,10.000,0.135,late,100,0.8139386325666972
101,10.000,10.000,10.000,0.135,late,101,0.8049704692124149
102,10.000,10.000,10.000,0.135,late,102,0.8679771148530284
103,10.000,10.000,10.000,0.135,late,103,0.8681629718584442
104,10.000,10.000,10.000,0.135,late,104,0.8592422057313064
105,10.000,10.000,10.000,0.135,late,105,0.8234550314797928
106,10.000,10.000,10.000,0.135,late,106,0.796618067817609
107,10.000,10.000,10.000,0.135,late,107,0.8237258783543656
108,10.000,10.000,10.000,0.135,late,108,0.8508282378596003
109,10.000,10.000,10.000,0.135,late,109,0.8507820317440395
110,10.000,10.000,10.000,0.135,late,110,0.8418106272469528
111,10.000,10.000,10.000,0.135,late,111,0.8059132544553713
112,10.000,10.000,10.000,0.135,late,112,0.7970407084640426
113,10.000,10.000,10.000,0.135,late,113,0.8330702249182275
114,10.000,10.000,10.000,0.135,late,114,0.8152272315518455
115,10.000,10.000,10.000,0.135,late,115,0.8602478145859908
116,10.000,10.000,10.000,0.135,late,116,0.8602403987664919
117,10.000,10.000,10.000,0.135,late,117,0.8333554788801198
118,10.000,10.000,10.000,0.135,late,118,0.8513585716988136
119,10.000,10.000,10.000,0.135,late,119,0.8603662717482295
120,10.000,10.000,10.000,0.135,late,120,0.27470482533471935
121,10.000,10.000,10.000,0.135,late,121,0.2747031962990701
122,10.000,10.000,10.000,0.135,late,122,0.2747202226851934
123,10.000,10.000,10.000,0.135,late,123,0.3017492901694518
124,10.000,10.000,10.000,0.135,late,124,0.3521639106385782
125,10.000,10.000,10.000,0.135,late,125,0.34358036566492955
126,10.000,10.000,10.000,0.135,late,126,0.3780391089026264
127,10.000,10.000,10.000,0.135,late,127,0.43162944998722624
128,10.000,10.000,10.000,0.135,late,128,0.397699844941652
129,10.000,10.000,10.000,0.135,late,129,0.3632031911308787
130,10.000,10.000,10.000,0.135,late,130,0.4172661503225871
131,10.000,10.000,10.000,0.135,late,131,0.32760419125007284
132,10.000,10.000,10.000,0.135,late,132,0.3998825072839004
133,10.000,10.000,10.000,0.135,late,133,0.3817078077293275
134,10.000,10.000,10.000,0.135,late,134,0.3996368015854769
135,10.000,10.000,10.000,0.135,late,135,0.40008749374064295
136,10.000,10.000,10.000,0.135,late,136,0.32821852222421677
137,10.000,10.000,10.000,0.135,late,137,0.38212737038371003
138,10.000,10.000,10.000,0.135,late,138,0.3642631396463689
139,10.000,10.000,10.000,0.135,late,139,0.3644698214423209
140,10.000,10.000,10.000,0.135,late,140,0.40034054769805577
141,10.000,10.000,10.000,0.135,late,141,0.36454310326354095
142,10.000,10.000,10.000,0.135,late,142,0.3825818042688757
143,10.000,10.000,10.000,0.135,late,143,0.4005334569053682
144,10.000,10.000,10.000,0.135,late,144,0.4185224073519187
145,10.000,10.000,10.000,0.135,late,145,0.3465582324979274
146,10.000,10.000,10.000,0.135,late,146,0.4186643569053918
147,10.000,10.000,10.000,0.135,late,147,0.4007374084891201
148,10.000,10.000,10.000,0.135,late,148,0.4006291244393613
149,10.000,10.000,10.000,0.135,late,149,0.3826596500735255
150,10.000,10.000,10.000,0.135,late,150,0.3826467438292358
151,10.000,10.000,10.000,0.135,late,151,0.38278100701168627
152,10.000,10.000,10.000,0.135,late,152,0.40083582411740054
153,10.000,10.000,10.000,0.135,late,153,0.3647407299737096
154,10.000,10.000,10.000,0.135,late,154,0.3647335644909981
155,10.000,10.000,10.000,0.135,late,155,0.4188796048619499
156,10.000,10.000,10.000,0.135,late,156,0.4187926559759074
157,10.000,10.000,10.000,0.135,late,157,0.3647688182368226
158,10.000,10.000,10.000,0.135,late,158,0.3827824156383246
159,10.000,10.000,10.000,0.135,late,159,0.4188912341149781
160,10.000,10.000,10.000,0.135,late,160,0.6171667185002623
161,10.000,10.000,10.000,0.135,late,161,0.46396660442321397
162,10.000,10.000,10.000,0.135,late,162,0.6532322430983588
163,10.000,10.000,10.000,0.135,late,163,0.5541133820826983
164,10.000,10.000,10.000,0.135,late,164,0.5450810235568921
165,10.000,10.000,10.000,0.135,late,165,0.6261810263747044
166,10.000,10.000,10.000,0.135,late,166,0.5270208205315923
167,10.000,10.000,10.000,0.135,late,167,0.5270509988930391
168,10.000,10.000,10.000,0.135,late,168,0.5991868933125659
169,10.000,10.000,10.000,0.135,late,169,0.6261486428155334
170,10.000,10.000,10.000,0.135,late,170,0.6622851249349023
